theta,emf a,emf b,emf c
radian,volt,volt,volt
0.07044211755796934,105.8654079683612,4.950174210734234,-108.82096580206944
0.07170001251436164,105.58988343792859,5.699715382660763,-108.99482467009034
0.07295790747075395,105.30613841985601,6.452763450236332,-109.16334019648083
0.07421580242714626,105.0141141242398,7.209703250551076,-109.32678886616219
0.07547369738353858,104.7137680080641,7.970894308841145,-109.48544940444404
0.07673159233993089,104.40507319189336,8.736668477204887,-109.63960080806751
0.0779894872963232,104.08801776667966,9.507327746964567,-109.78952033998785
0.0792473822527155,103.76260400526816,10.283142248782884,-109.93548150960359
0.08050527720910781,103.4288474940062,11.064348453547387,-110.0777520607698
0.08176317216550012,103.08677620044156,11.851147585844352,-110.216591990285
0.08302106712189243,102.7364294934357,12.643704260572724,-110.35225161960959
0.08427896207828474,102.37785713211362,13.442145351895295,-110.48496974235117
0.08553685703467705,102.01111823992244,14.246559102298487,-110.61497186953768
0.08679475199106937,101.63628027969102,15.05699447803864,-110.74246859389874
0.08805264694746168,101.25341804496887,15.873460775699815,-110.86765409329136
0.08931054190385398,100.8626126820995,16.69592748298218,-110.99070479205211
0.09056843686024629,100.46395075645411,17.524324395191037,-111.11177819744543
0.0918263318166386,100.05752337504418,18.358541987213517,-111.23101192652753
0.09308422677303091,99.64342537635633,19.198432039063075,-111.34852293667656
0.09434212172942322,99.22175459674129,20.043808511350285,-111.46440697077388
0.09560001668581553,98.79261122105652,20.89444866531642,-111.57873822559321
0.09685791164220783,98.35609722354083,21.750094420352667,-111.69156924938302
0.09811580659860016,97.91231590311055,22.610453940238852,-111.80293107195213
0.09937370155499246,97.461371515442,23.47520343767767,-111.91283356781992
0.10063159651138477,97.00336900236836,24.3439891850951,-112.02126605020247
0.10188949146777708,96.5384138172996,25.216429718131533,-112.12819809081381
0.10314738642416939,96.06661184359876,26.09211821677593,-112.23358055769927
0.1044052813805617,95.58806940114226,26.970625047715707,-112.33734686062469
0.105663176336954,95.10289333468147,27.851500450190102,-112.43941439095077
0.10692107129334631,94.6111911761317,28.73427734647165,-112.53968614046634
0.10817896624973862,94.11307137156226,29.618474257056512,-112.63805248136453
0.10943686120613094,93.60864356247059,30.503598299744556,-112.73439308745608
0.11069475616252325,93.09801890990889,31.389148251034086,-112.82857897485073
0.11195265111891556,92.58131044920898,32.27461764766351,-112.92047463872566
0.11321054607530787,92.05863346243117,33.1594979057029,-113.00994026146574
0.11446844103170017,91.53010585525756,34.04328143434652,-113.09683396641617
0.11572633598809248,90.99584852485934,34.92546472148617,-113.18101409075568
0.11698423094448479,90.45598570530159,35.805551368257944,-113.2623414505884
0.1182421259008771,89.91064527730015,36.683055050058684,-113.34068157126602
0.1195000208572694,89.35995902961405,37.55750238201857,-113.41590685620392
0.12075791581366171,88.80406286003688,38.4284356675986,-113.48789866803223
0.12201581077005404,88.24309690482879,39.29541550984834,-113.55654929683126
0.12327370572644634,87.677205586499,40.158023265908625,-113.62176379142205
0.12453160068283865,87.10653757108787,41.01586332656841,-113.68346163121066
0.12578949563923095,86.53124562749413,41.86856520407966,-113.74157821789754
0.12704739059562328,85.95148638292271,42.71578541298094,-113.79606616844279
0.1283052855520156,85.3674199701757,43.55720913037905,-113.84689639299542
0.1295631805084079,84.77920956424236,44.392551623962724,-113.89405894403014
0.1308210754648002,84.18702080744892,45.22155943796712,-113.93756362564812
0.13207897042119252,83.5910211242719,46.044011329351136,-113.97744035486315
0.13333686537758482,82.99137892877576,46.859718948572116,-114.01373926967517
